time,pressure1,temp1,pressure2,temp2,accx,accy,accz,gyx,gyy,gyz,magx,magy,magz,hgax,hgay,hgaz,time_seconds,time_minutes
448807,998.4,20.16,1001.0,21.82,-1.3563,3.1927,-5.2984,-249.5,226.9,-27.3,-273.3,125.1,144.3,2.39,-0.48,-3.35,0.08,0.0013333333333333333
448867,998.8,20.16,998.6,21.82,2.7617,2.4457,-10.4387,-249.8,225.9,-14.8,-354.9,-2.1,140.7,4.31,-0.48,-2.87,0.14,0.0023333333333333335
448887,1001.4,20.16,995.3,21.82,3.0107,2.1416,-10.6278,-239.1,222.2,-20.9,-388.5,-45.3,129.9,2.87,-8.14,4.79,0.16,0.0026666666666666666
448907,1000.0,20.16,994.6,21.82,3.6691,2.1727,-9.0836,-194.4,217.3,-30.7,-398.1,-62.1,132.9,1.92,-4.79,6.7,0.18,0.003
448927,998.3,20.16,994.7,21.82,3.9301,2.2206,-8.515,-158.5,211.5,-28.1,-434.1,-78.9,129.9,1.44,-1.44,6.7,0.2,0.0033333333333333335
448947,997.2,20.16,992.5,21.82,4.2509,3.2908,-7.179,-122.3,205.0,-20.8,-431.7,-102.9,122.1,0.96,-6.22,2.87,0.22,0.0036666666666666666
448967,995.4,20.16,991.5,21.82,3.3507,3.2298,-6.4428,-83.0,198.5,-5.8,-453.3,-110.1,108.3,5.75,-2.39,11.01,0.24,0.004
448987,993.7,20.16,991.2,21.82,2.7976,2.5726,-5.8335,-40.2,193.4,11.5,-465.3,-122.1,109.5,-2.87,-2.87,11.01,0.26,0.004333333333333333
449007,993.2,20.16,990.6,21.82,2.9568,1.9812,-4.7968,4.5,188.5,29.5,-472.5,-131.7,104.7,6.22,3.35,23.94,0.28,0.004666666666666667
449027,992.9,20.16,990.6,21.82,3.0406,1.6975,-4.0258,45.2,183.0,50.3,-496.5,-119.7,101.1,-1.44,-1.44,17.72,0.3,0.005
449047,992.7,20.16,989.4,21.82,3.8654,1.5179,-3.1172,79.2,176.5,73.7,-508.5,-105.3,102.3,0.96,1.92,5.75,0.32,0.005333333333333333
449067,992.0,20.16,989.8,21.82,4.4293,1.658,-2.5378,106.0,167.8,101.5,-522.9,-98.1,87.9,-0.96,-3.35,0.96,0.34,0.005666666666666667
449087,991.6,20.16,989.6,21.82,4.8447,1.6879,-1.9237,122.9,157.2,127.5,-537.3,-78.9,92.7,-0.48,-6.7,23.94,0.36,0.006
449107,991.0,20.16,989.7,21.82,5.43,1.4748,-1.0211,131.9,145.1,151.6,-549.3,-62.1,86.7,-2.39,-2.87,10.53,0.38,0.006333333333333333
449127,991.0,20.16,988.9,21.82,6.0142,1.0654,-0.3436,135.7,131.8,179.0,-561.3,-28.5,86.1,-0.48,-6.22,30.65,0.4,0.006666666666666667
449147,990.8,20.16,989.5,21.82,6.3674,1.1779,0.1532,136.6,117.5,207.0,-573.3,2.7,81.9,0.96,-7.18,8.62,0.42,0.007
449167,989.2,20.16,989.8,21.82,7.1407,1.1121,0.1448,134.8,100.7,222.0,-561.3,36.3,75.9,0.96,-9.58,17.72,0.44,0.007333333333333333
449187,989.0,20.16,990.0,21.82,7.5345,0.8751,0.2071,132.7,79.5,226.4,-573.3,72.3,77.1,3.83,-8.14,26.34,0.46,0.007666666666666667
449207,990.3,20.16,989.3,21.82,7.6878,0.8811,0.231,125.9,61.5,224.5,-568.5,96.3,79.5,-2.39,-9.58,11.49,0.48,0.008
449227,990.0,20.16,989.4,21.82,7.5034,0.7099,0.3472,109.4,41.3,214.4,-546.9,120.3,68.7,-4.31,-3.83,24.9,0.5,0.008333333333333333
449247,989.5,20.16,989.7,21.82,7.3454,0.5938,0.6955,86.3,22.9,201.3,-544.5,151.5,80.7,0.0,-1.44,11.49,0.52,0.008666666666666666
449267,988.8,20.16,989.9,21.82,6.9863,0.4585,0.9397,59.6,4.0,178.9,-527.7,175.5,71.7,-1.44,-8.62,18.67,0.54,0.009000000000000001
449287,988.9,20.16,989.7,21.82,6.924,-0.9481,0.4609,34.5,-15.4,145.9,-520.5,199.5,72.9,-8.14,-11.97,11.97,0.56,0.009333333333333334
449307,989.6,20.16,989.9,21.82,7.5477,-4.4831,-0.565,16.5,-37.5,101.8,-515.7,204.3,75.9,-8.14,-7.18,17.72,0.58,0.009666666666666665
449327,990.2,20.16,990.2,21.82,8.9567,-7.0294,-1.2833,5.0,-58.9,66.2,-508.5,211.5,71.7,-51.71,-15.8,33.52,0.6,0.01
449347,996.6,20.16,992.6,21.82,18.2498,-37.1615,-3.3698,-19.1,-169.5,-49.3,-508.5,218.7,77.1,-6.22,-3.35,17.24,0.62,0.010333333333333333
449367,992.5,20.16,990.8,21.82,6.171,0.2729,-1.391,-66.2,-249.8,-127.8,-513.3,211.5,87.9,0.48,-8.14,11.49,0.64,0.010666666666666666
449387,990.0,20.16,990.5,21.82,7.2377,-3.881,-3.1472,-72.0,-249.4,-142.2,-508.5,204.3,89.7,-0.96,-4.31,11.49,0.66,0.011000000000000001
449407,991.7,20.16,990.2,21.82,6.5565,-2.9628,-4.1958,-87.7,-249.8,-164.3,-491.7,182.7,106.5,-3.83,-3.35,9.1,0.68,0.011333333333333334
449427,991.4,20.16,990.6,21.82,5.9651,-2.2853,-5.0446,-114.4,-249.8,-184.6,-484.5,165.9,110.1,-0.96,-3.83,11.97,0.7000000000000001,0.011666666666666667
449447,992.0,20.16,990.3,21.82,5.3774,-1.2486,-5.7616,-153.2,-249.8,-196.0,-467.7,134.7,117.3,-0.96,-6.22,11.97,0.72,0.012
449467,992.0,20.19,990.3,21.81,4.6148,-0.2442,-6.3949,-195.6,-249.8,-193.4,-453.3,120.3,129.9,0.0,-0.96,-5.27,0.74,0.012333333333333333
449487,992.1,20.19,990.9,21.81,3.5949,0.8966,-7.0186,-236.3,-249.8,-177.8,-414.9,69.9,134.7,0.96,-4.31,5.75,0.76,0.012666666666666666
449507,992.9,20.19,990.2,21.81,2.6887,2.1284,-7.9942,-249.8,-249.8,-150.4,-376.5,36.3,148.5,3.35,-2.39,2.87,0.78,0.013000000000000001
449527,993.9,20.19,991.9,21.81,1.64,3.0334,-8.9543,-249.7,-249.8,-114.4,-340.5,-2.1,146.7,8.62,5.27,-3.35,0.8,0.013333333333333334
