time	pressure1	temp1	pressure2	temp2	accx	accy	accz	gyx	gyy	gyz	magx	magy	magz	hgax	hgay	hgaz	time_seconds	time_minutes	rolling_variance1	rolling_variance2
543325	958.4	7.17	959.9	7.5	-4.9979	39.2253	-36.12	180.2	249.8	11.7	-16.5	235.5	173.1	1.44	-0.48	39.74	541.0	9.016666666666667	57.72645306117755	203.29622857137167
543345	992.2	7.17	994.2	7.5	5.7473	-10.9618	-2.4732	249.8	249.8	-20.4	-112.5	309.9	179.1	-8.14	-4.31	28.73	541.02	9.017	59.78653061220012	209.15535102035278
543365	986.9	7.17	992.2	7.5	1.239	-8.576	-10.6458	249.8	249.8	109.4	-148.5	386.7	173.1	1.92	-12.45	22.03	541.04	9.017333333333333	63.97820816322452	215.85660816321163
543385	994.4	7.17	1000.0	7.5	3.0813	-3.0502	-4.6807	249.7	249.8	210.5	-191.7	444.3	169.5	-3.35	-4.31	16.28	541.0600000000001	9.017666666666667	63.01469387750971	88.28115918362535
543405	999.2	7.17	1006.6	7.5	1.3024	-4.2844	-1.573	249.8	249.8	238.8	-227.7	499.5	154.5	1.92	-1.44	28.25	541.08	9.018	63.10713877546911	84.61130204076757
543425	999.1	7.17	1005.4	7.5	1.0343	-4.6962	-0.2406	249.8	249.8	224.3	-220.5	561.9	142.5	-8.14	-12.93	43.57	541.1	9.018333333333334	60.84938775505928	82.22367346933855
543445	999.4	7.17	1006.8	7.5	1.6065	-5.1894	0.0611	249.8	249.8	199.3	-215.7	583.5	127.5	-11.49	-0.48	30.17	541.12	9.018666666666666	60.67837142852841	82.3302408162774
543465	999.6	7.17	1007.4	7.5	3.814	-9.6127	0.9278	249.8	249.8	168.1	-206.1	588.3	122.7	-25.38	-10.06	42.14	541.14	9.019	60.74915918363063	81.78324897954249
543485	1005.0	7.17	1014.4	7.5	9.7156	-9.1434	-1.1863	111.9	-102.9	-33.5	-194.1	590.7	111.3	4.79	-0.48	39.26	541.16	9.019333333333332	60.7782408162825	82.10622448974627
543505	999.6	7.17	1009.9	7.5	2.0279	-3.2381	1.1289	-13.0	-234.1	-249.8	-222.9	600.3	108.3	-2.87	-3.83	35.91	541.1800000000001	9.019666666666668	60.89314693873185	82.1093714285218
543525	999.4	7.17	1008.8	7.5	3.6895	-3.3854	2.8204	12.4	-249.4	-248.8	-237.3	576.3	116.7	-11.01	-1.92	12.93	541.2	9.020000000000001	60.8707142856706	82.03726122444012
543545	999.8	7.17	1008.4	7.5	4.4424	-3.9887	2.3571	33.8	-249.8	-249.8	-239.7	561.9	117.3	-3.35	-10.53	19.15	541.22	9.020333333333333	60.8707142856706	82.00255102035845
543565	999.3	7.17	1008.3	7.5	5.4863	-3.5027	2.6959	42.4	-249.7	-249.8	-282.9	530.7	120.9	0.0	-14.84	31.12	541.24	9.020666666666667	60.930567346895224	82.03236326525644
543585	997.9	7.17	1007.8	7.5	6.7085	-2.0949	1.8471	33.3	-249.8	-249.8	-292.5	475.5	128.7	0.96	-11.97	43.57	541.26	9.020999999999999	61.23484081628354	82.07020816321565
543605	998.0	7.17	1006.7	7.5	7.4651	-1.6161	0.6548	-0.6	-249.8	-249.8	-304.5	446.7	133.5	-4.79	-21.55	29.21	541.28	9.021333333333333	61.351608163222465	82.33149387750159
543625	997.5	7.17	1006.6	7.5	8.1786	-0.3783	-0.7602	-48.7	-249.8	-249.8	-309.3	401.1	147.9	-1.44	-9.58	11.01	541.3	9.021666666666667	61.566122448937044	82.56346530607317
543645	997.6	7.17	1005.8	7.5	8.5042	0.3926	-2.0913	-97.1	-249.8	-249.8	-297.3	357.9	152.7	2.39	-11.01	22.98	541.32	9.022	61.735791836692385	82.94501632648158
543665	997.1	7.17	1005.8	7.5	8.2432	0.9852	-4.0234	-134.2	-249.8	-249.8	-275.7	321.9	155.7	-1.44	-5.27	18.2	541.34	9.022333333333334	61.956261224447765	83.31639183668592
543685	999.2	7.17	1005.4	7.5	7.9368	1.5287	-6.2584	-154.1	-249.8	-249.8	-249.3	271.5	159.3	-3.83	-8.62	15.32	541.36	9.022666666666668	61.825567346896534	83.72022857138003
543705	999.0	7.17	1005.5	7.5	11.6693	8.1091	-21.4951	-137.4	-249.8	-248.7	-213.3	242.7	165.9	0.96	-4.31	0.48	541.38	9.023	61.800963265263825	84.0120857142373
543725	996.9	7.17	1004.7	7.5	5.2062	2.9999	-11.3305	139.5	-249.8	-214.2	-143.7	218.7	167.7	-0.48	-10.53	17.24	541.4	9.023333333333333	62.303677550979174	84.41606530607422
543745	995.2	7.17	1005.8	7.5	3.2956	1.075	-6.9372	109.1	-249.8	-231.9	-35.7	228.3	176.1	-4.31	-5.27	23.94	541.42	9.023666666666665	62.8089795917977	84.73946530607445
543765	996.3	7.17	1006.2	7.5	-0.2047	0.9002	-7.2089	60.1	-249.8	-232.2	81.9	254.7	162.3	-1.44	2.87	8.14	541.44	9.024000000000001	62.69375102037135	84.99249387750332
543785	998.6	7.17	1007.3	7.5	-4.1647	1.2067	-7.8446	4.6	-249.8	-228.1	158.7	285.9	153.3	-4.79	9.1	11.49	541.46	9.024333333333335	62.664669387719435	85.0803632652587
543805	997.7	7.17	1008.5	7.5	-5.3606	1.0283	-6.2572	-53.7	-249.8	-212.2	230.7	293.1	138.9	4.79	12.45	22.51	541.48	9.024666666666667	62.51602040812919	84.9487183672998
543825	997.9	7.17	1009.9	7.5	-6.9492	0.6871	-4.3012	-102.9	-249.8	-173.5	273.9	295.5	108.9	-0.48	2.39	29.69	541.5	9.025	61.304363265274354	84.06857142852472
543845	999.3	7.17	1009.1	7.5	-8.0158	0.3663	-2.132	-133.8	-249.8	-122.9	297.9	324.3	83.1	2.87	3.83	25.86	541.52	9.025333333333332	60.97861632650001	83.89037142852496
543865	998.8	7.17	1010.0	7.5	-9.2117	0.243	0.4333	-146.9	-249.8	-66.9	259.5	300.3	58.5	3.35	7.18	36.39	541.54	9.025666666666666	60.639546938746186	82.28785714281123
543885	998.2	7.17	1009.7	7.5	-9.3493	-0.4202	3.5518	-144.9	-249.8	-12.0	245.1	305.1	35.7	-0.96	9.58	43.1	541.5600000000001	9.026000000000002	60.371820408135285	81.39626122444433
543905	998.6	7.17	1009.5	7.5	-8.5377	-0.7266	6.2201	-126.8	-249.8	36.7	187.5	317.1	18.9	-0.48	5.75	41.66	541.58	9.026333333333334	60.21306122446288	80.4412244897509
543925	998.3	7.17	1009.8	7.5	-6.9887	-0.9996	8.594	-91.1	-249.8	74.6	127.5	312.3	8.7	-1.44	5.75	45.01	541.6	9.026666666666667	60.009942857117125	79.46248571424113
543945	998.7	7.17	1009.3	7.5	-4.6699	-1.1708	10.5764	-48.8	-249.8	97.1	55.5	321.9	2.1	-1.44	-4.31	25.38	541.62	9.027	59.73584081630191	78.75806122444558
543965	1000.0	7.17	1008.7	7.5	-1.98	-1.2378	11.321	-6.0	-249.8	104.4	-4.5	317.1	-13.5	-5.27	-2.39	27.77	541.64	9.027333333333333	59.29032244895595	78.28824897954796
543985	1000.6	7.17	1008.5	7.5	0.8918	-1.1384	11.1246	30.4	-249.8	100.0	-81.3	305.1	-2.7	-2.87	-4.31	34.48	541.66	9.027666666666667	58.943840816303606	77.9803306122013
544005	1000.4	7.17	1008.4	7.5	3.7804	-0.9385	10.2077	60.6	-249.8	88.2	-153.3	307.5	-7.5	1.44	-13.89	40.22	541.6800000000001	9.028	58.07116734691709	77.65952653056894
544025	1000.8	7.17	1008.4	7.5	5.8359	-0.6967	8.8813	85.4	-249.8	71.2	-213.3	312.3	10.5	-5.27	-9.58	47.41	541.7	9.028333333333334	56.36489795916367	77.25489387750802
544045	1001.6	7.17	1008.1	7.5	7.4136	-0.4034	7.0329	106.5	-249.8	51.2	-278.1	319.5	19.5	-0.48	-11.97	45.97	541.72	9.028666666666668	55.373473469368854	76.69299591832473
544065	1001.6	7.17	1008.1	7.5	8.248	-0.0886	5.1894	122.4	-249.8	28.6	-311.7	300.3	36.3	-7.18	-21.55	20.11	541.74	9.029	54.070714285696674	75.96622448975373
544085	1000.9	7.17	1009.3	7.5	11.1689	-1.0977	3.237	134.9	-249.8	19.4	-362.1	293.1	56.1	-5.75	-16.76	18.2	541.76	9.029333333333334	52.31691428569833	75.18956734689695
544105	1000.9	7.17	1010.3	7.5	19.8742	-0.0467	-5.1655	160.8	-249.8	49.5	-374.1	305.1	77.7	-1.92	-15.32	39.74	541.78	9.029666666666666	50.47266938774083	74.18351428567281
544125	1000.8	7.17	1008.5	7.5	6.4069	0.9541	-1.3024	180.4	-249.8	26.9	-357.3	338.7	107.7	-1.44	-6.22	41.18	541.8	9.03	48.98752653059945	73.07275510199983
544145	998.3	7.17	1009.0	7.5	5.9891	0.8248	-3.1448	181.6	-249.8	-18.6	-350.1	360.3	124.5	0.0	-9.58	38.79	541.82	9.030333333333335	47.83283265305015	71.78547346934727
544165	999.1	7.17	1008.0	7.5	4.7704	0.7087	-4.0079	168.5	-249.8	-65.8	-297.3	372.3	147.3	-4.31	-9.58	26.34	541.84	9.030666666666667	45.8234938775419	70.45510204077638
544185	999.2	7.17	1007.9	7.5	3.6368	0.5279	-5.0027	138.7	-249.8	-110.0	-239.7	389.1	167.7	-2.87	-0.48	17.72	541.86	9.031	44.39020408162514	68.86287346934846
