time,pressure1,temp1,pressure2,temp2,accx,accy,accz,gyx,gyy,gyz,magx,magy,magz,hgax,hgay,hgaz,time_seconds,time_minutes
1014911,1000.7,10.68,993.2,10.53,1.1396,2.6959,7.5573,185.6,249.8,-224.0,-107.7,-302.1,-274.5,4.31,7.18,2.39,0.86,0.014333333333333333
1014971,998.7,10.68,978.3,10.53,-2.3798,0.9792,2.1907,34.5,152.2,218.1,33.9,-393.3,-303.9,-0.48,9.1,25.38,0.92,0.015333333333333334
1014991,992.1,10.68,989.4,10.53,1.5227,1.4784,8.0397,69.6,178.6,203.2,45.9,-393.3,-300.9,-0.48,7.66,28.25,0.9400000000000001,0.01566666666666667
1015011,991.2,10.68,988.5,10.53,-0.1425,1.8004,7.3622,79.1,174.4,206.0,74.7,-395.7,-302.7,3.35,7.66,27.77,0.96,0.016
1015031,990.7,10.68,987.8,10.53,-0.7721,2.2877,7.3143,81.1,174.8,217.0,93.9,-410.1,-303.3,-0.96,2.39,22.51,0.98,0.01633333333333333
1015051,987.4,10.68,988.4,10.53,-2.0901,2.8946,8.4192,76.6,177.1,233.1,113.1,-410.1,-302.1,-0.96,3.83,22.51,1.0,0.016666666666666666
1015071,989.3,10.68,985.7,10.53,-1.877,2.7497,6.7002,76.8,181.6,249.5,149.1,-414.9,-309.3,6.22,10.06,16.76,1.02,0.017
1015091,990.1,10.68,985.2,10.53,-1.7142,2.4983,5.5426,76.2,185.4,249.7,141.9,-422.1,-306.9,-0.48,1.92,32.56,1.04,0.017333333333333333
1015111,990.0,10.68,985.7,10.53,-1.7849,2.9856,6.0154,66.2,188.0,249.8,170.7,-453.3,-300.9,0.96,9.58,29.21,1.06,0.017666666666666667
1015131,991.4,10.68,987.2,10.53,-2.5043,3.2525,7.0737,34.0,190.2,249.8,177.9,-455.7,-302.1,-3.83,-0.96,19.63,1.08,0.018000000000000002
1015151,993.1,10.68,989.7,10.53,-4.3598,3.8834,6.9228,-5.4,191.8,249.8,185.1,-465.3,-302.7,4.31,9.58,25.86,1.1,0.018333333333333333
1015171,991.7,10.68,990.2,10.53,-4.3275,4.142,6.8139,-46.5,195.7,249.8,209.1,-462.9,-303.3,6.7,9.58,21.55,1.12,0.018666666666666668
1015191,994.7,10.68,991.5,10.53,-2.5307,4.9213,7.4292,-130.6,199.7,249.8,201.9,-489.3,-301.5,-0.48,5.27,38.79,1.1400000000000001,0.019000000000000003
1015211,994.3,10.68,991.0,10.53,-2.6432,5.2912,6.7576,-192.2,200.8,249.8,252.3,-477.3,-305.7,7.66,2.87,4.79,1.16,0.01933333333333333
1015231,994.8,10.68,990.6,10.53,-2.6408,5.1427,7.8554,-247.2,201.1,249.4,259.5,-455.7,-302.1,6.22,6.22,15.32,1.18,0.019666666666666666
1015251,994.2,10.68,989.3,10.53,-2.1572,4.9512,13.4674,-249.5,203.3,217.7,266.7,-436.5,-293.7,4.79,13.41,36.87,1.2,0.02
1015271,992.1,10.68,990.3,10.53,-3.7314,4.6998,12.803,-249.8,200.7,164.2,297.9,-431.7,-294.9,-0.48,9.58,30.65,1.22,0.02033333333333333
1015291,991.6,10.68,990.8,10.53,-5.2972,4.1084,12.3373,-245.2,205.6,124.4,290.7,-393.3,-288.9,6.7,10.53,31.12,1.24,0.020666666666666667
1015311,992.5,10.68,990.7,10.53,-6.5792,3.9181,12.1027,-227.5,215.5,95.1,309.9,-393.3,-281.7,3.35,6.7,16.28,1.26,0.021
1015331,991.7,10.68,989.4,10.53,-7.5597,3.043,10.149,-208.0,227.3,80.5,336.3,-376.5,-284.1,8.62,7.18,12.45,1.28,0.021333333333333333
1015351,998.2,10.68,994.2,10.53,-18.2833,-16.7067,18.6304,-174.2,238.8,106.2,362.7,-357.3,-266.1,5.75,11.01,17.24,1.3,0.021666666666666667
1015371,987.1,10.68,983.8,10.53,-8.4503,5.5509,9.074,-42.0,-138.4,221.5,369.9,-371.7,-268.5,5.27,23.94,25.86,1.32,0.022000000000000002
1015391,991.2,10.68,992.9,10.53,-7.6423,2.4337,9.7994,-34.9,16.7,207.8,367.5,-386.1,-270.3,-3.35,10.06,43.1,1.34,0.022333333333333334
1015411,990.3,10.68,990.0,10.53,-9.0357,2.4313,6.6331,-32.3,27.2,196.8,372.3,-400.5,-276.9,2.39,5.75,18.2,1.36,0.02266666666666667
1015431,991.4,10.68,984.5,10.53,-9.0309,2.8311,5.5354,-53.4,48.7,180.4,355.5,-412.5,-272.1,-5.75,7.18,21.55,1.3800000000000001,0.023000000000000003
1015451,992.2,10.68,989.2,10.53,-7.1862,2.4708,5.381,-83.6,67.5,165.8,384.3,-429.3,-268.5,1.44,13.89,17.24,1.4000000000000001,0.023333333333333334
1015471,992.2,10.68,989.2,10.52,-6.62,2.6635,5.4624,-92.2,78.1,146.0,360.3,-434.1,-269.7,-2.39,11.49,15.32,1.42,0.023666666666666666
1015491,991.4,10.68,989.0,10.52,-6.8115,2.4564,4.7513,-94.7,86.8,123.7,372.3,-446.1,-272.1,-0.48,11.01,35.43,1.44,0.024
1015511,990.9,10.68,990.0,10.52,-6.8103,2.5965,4.7022,-108.3,95.5,105.0,369.9,-450.9,-266.7,-3.35,8.14,36.39,1.46,0.024333333333333332
1015531,991.2,10.68,987.5,10.52,-6.535,2.5714,3.7373,-123.7,103.1,87.4,391.5,-441.3,-266.1,-4.79,11.49,32.56,1.48,0.024666666666666667
1015551,989.5,10.68,987.0,10.52,-5.9939,2.4157,3.1603,-139.0,110.4,69.6,381.9,-441.3,-266.7,-4.79,2.87,28.73,1.5,0.025
1015571,988.9,10.68,986.8,10.52,-5.8646,1.8818,2.8,-148.9,115.6,50.3,396.3,-443.7,-263.1,-1.92,22.98,29.69,1.52,0.025333333333333333
1015591,988.2,10.68,986.4,10.52,-5.7987,1.6245,2.3128,-159.7,120.2,27.6,393.9,-436.5,-256.5,-4.31,3.35,5.27,1.54,0.025666666666666667
1015611,988.7,10.68,985.5,10.52,-5.9268,1.4676,2.2434,-169.9,125.2,0.4,403.5,-429.3,-255.9,1.92,-0.48,19.63,1.56,0.026000000000000002
1015631,988.5,10.68,986.6,10.52,-6.3159,1.5909,2.1739,-170.4,129.6,-22.9,415.5,-412.5,-249.9,-2.39,5.75,17.72,1.58,0.026333333333333334
1015651,990.3,10.68,985.7,10.52,-7.2269,1.1935,2.8898,-164.6,137.2,-36.7,432.3,-395.7,-248.1,-3.35,16.76,29.21,1.6,0.02666666666666667
1015671,989.2,10.68,985.7,10.52,-7.8913,0.4549,3.1747,-152.6,146.9,-42.3,422.7,-383.7,-242.7,-1.92,10.53,34.0,1.62,0.027000000000000003
1015691,990.1,10.68,986.4,10.52,-8.4527,-0.2861,3.0777,-140.7,158.0,-41.1,427.5,-381.3,-237.9,-2.87,17.24,32.56,1.6400000000000001,0.027333333333333334
1015711,990.3,10.68,986.3,10.52,-8.989,-0.6369,2.8024,-125.1,171.6,-33.2,434.7,-345.3,-237.3,-2.39,20.59,15.32,1.6600000000000001,0.02766666666666667
1015731,990.0,10.68,985.4,10.52,-9.4224,-1.3479,2.3774,-113.2,187.8,-21.5,449.1,-330.9,-229.5,-0.48,14.84,16.76,1.68,0.028
1015751,989.9,10.68,985.9,10.52,-9.815,-1.5431,2.0758,-101.0,204.7,-12.2,439.5,-340.5,-221.7,-3.83,9.1,6.22,1.7,0.028333333333333332
1015771,989.2,10.68,985.9,10.52,-10.0568,-1.8495,1.4293,-83.6,221.8,-6.4,451.5,-328.5,-219.9,-6.22,5.75,9.1,1.72,0.028666666666666667
1015791,989.2,10.68,985.4,10.52,-10.1993,-1.8603,0.5315,-67.7,241.9,-4.6,451.5,-318.9,-210.9,-5.27,9.1,9.58,1.74,0.029
1015811,989.7,10.68,985.3,10.52,-10.3453,-1.652,-0.3519,-53.3,249.8,-2.3,434.7,-316.5,-197.1,-6.7,10.53,23.46,1.76,0.029333333333333333
1015831,989.4,10.68,985.4,10.52,-10.3226,-2.0494,-1.4425,-43.5,249.7,1.3,446.7,-326.1,-184.5,-1.44,16.76,31.12,1.78,0.029666666666666668
1015851,990.3,10.68,985.0,10.52,-10.884,-2.4445,-2.5498,-42.8,249.8,8.9,425.1,-311.7,-178.5,-1.92,7.66,7.18,1.8,0.030000000000000002
1015871,989.2,10.68,985.8,10.52,-10.0245,-2.5977,-3.2393,-73.9,249.8,38.7,417.9,-321.3,-170.1,-10.53,16.28,13.89,1.82,0.030333333333333334
1015891,989.8,10.68,985.7,10.52,-9.3613,-2.3427,-4.2904,-75.7,249.8,34.8,413.1,-333.3,-160.5,-1.92,10.06,4.31,1.84,0.03066666666666667
1015911,989.7,10.68,984.9,10.52,-8.418,-2.1117,-6.0058,-76.8,249.8,19.7,353.1,-352.5,-139.5,-9.1,17.24,13.41,1.86,0.031000000000000003
1015931,989.3,10.68,985.7,10.52,-7.7105,-1.8459,-7.0318,-73.8,249.8,9.4,302.7,-352.5,-129.3,-10.06,5.75,4.79,1.8800000000000001,0.03133333333333334
1015951,989.4,10.68,984.9,10.52,-6.4368,-1.6041,-8.0541,-69.2,249.8,-0.7,261.9,-354.9,-122.1,-2.39,1.92,11.97,1.9000000000000001,0.03166666666666667
1015971,988.5,10.68,984.4,10.52,-4.8375,-1.2486,-8.7328,-62.8,249.8,-10.7,223.5,-366.9,-122.1,-6.7,14.84,2.39,1.92,0.032
1015991,988.3,10.68,983.9,10.52,-3.4452,-0.9816,-9.2596,-56.2,249.8,-16.6,163.5,-386.1,-113.1,-5.27,3.83,1.92,1.94,0.03233333333333333
1016011,988.5,10.68,984.5,10.52,-2.1129,-0.6057,-9.718,-48.3,249.8,-20.0,108.3,-376.5,-124.5,1.44,5.75,13.89,1.96,0.03266666666666666
1016031,989.5,10.68,983.7,10.52,-0.7326,-0.2741,-9.9407,-40.7,249.8,-20.5,67.5,-383.7,-119.1,-5.27,-6.22,0.0,1.98,0.033
1016051,990.9,10.68,984.8,10.52,0.6333,-0.018,-10.046,-34.7,249.8,-18.6,36.3,-390.9,-126.3,-4.31,1.92,4.31,2.0,0.03333333333333333
1016071,989.9,10.68,984.1,10.52,1.9393,0.1987,-10.0089,-30.1,249.8,-15.4,-35.7,-386.1,-128.1,-0.48,-9.58,11.97,2.02,0.033666666666666664
1016091,991.0,10.68,983.8,10.52,3.2932,0.4405,-9.6797,-27.4,249.8,-10.7,-62.1,-407.7,-140.1,2.39,-3.35,2.87,2.04,0.034
1016111,990.7,10.68,983.3,10.52,4.5226,0.6416,-9.0728,-27.4,249.8,-5.2,-105.3,-405.3,-138.9,1.44,-0.96,15.32,2.06,0.034333333333333334
1016131,991.8,10.68,983.1,10.52,5.7173,0.8703,-8.3677,-30.3,249.8,-0.8,-138.9,-412.5,-152.7,4.79,-1.44,12.45,2.08,0.034666666666666665
1016151,992.1,10.68,983.3,10.52,6.7349,1.142,-7.6183,-33.7,249.8,2.2,-165.3,-422.1,-159.9,-0.96,5.75,15.32,2.1,0.035
1016171,991.8,10.68,984.2,10.52,7.6578,1.2941,-6.6379,-38.1,249.8,4.6,-189.3,-434.1,-173.7,-2.39,-0.48,18.67,2.12,0.035333333333333335
1016191,992.3,10.68,982.4,10.52,8.4276,1.4605,-5.7114,-41.4,249.8,6.7,-201.3,-441.3,-178.5,-0.48,3.35,0.96,2.14,0.035666666666666666
1016211,992.2,10.68,983.9,10.52,9.141,1.634,-4.6771,-44.6,249.8,9.3,-210.9,-429.3,-193.5,-1.92,-0.48,9.58,2.16,0.036000000000000004
1016231,992.3,10.68,983.0,10.52,9.8078,1.7214,-3.4871,-47.7,249.8,13.0,-206.1,-441.3,-200.1,-3.35,-3.83,14.84,2.18,0.036333333333333336
1016251,992.0,10.68,983.4,10.52,10.2304,1.7944,-1.9764,-51.1,249.8,17.6,-208.5,-446.1,-209.7,1.44,-15.8,9.58,2.2,0.03666666666666667
1016271,992.9,10.68,983.2,10.52,10.55,1.7609,-0.65,-55.2,240.8,20.9,-213.3,-448.5,-228.9,5.27,-6.22,10.06,2.22,0.037000000000000005
1016291,993.4,10.68,982.8,10.52,10.6218,1.6556,0.7494,-58.2,217.7,23.3,-215.7,-446.1,-225.9,-0.48,-1.44,30.17,2.24,0.037333333333333336
1016311,993.2,10.68,983.3,10.52,10.5488,1.4664,1.8806,-59.7,194.1,23.8,-201.3,-441.3,-227.7,-0.96,-4.31,34.96,2.2600000000000002,0.03766666666666667
1016331,992.7,10.68,982.6,10.52,10.1693,1.4233,3.2872,-58.7,170.5,22.5,-213.3,-434.1,-234.9,-3.35,-11.49,26.34,2.2800000000000002,0.038000000000000006
1016351,992.2,10.68,983.1,10.52,9.7695,1.0834,4.039,-56.5,153.7,19.2,-196.5,-429.3,-239.7,-4.79,-11.01,11.97,2.3000000000000003,0.03833333333333334
1016371,992.2,10.68,982.8,10.52,9.2667,0.6345,4.6878,-52.8,134.3,16.0,-203.7,-431.7,-252.3,-3.35,-10.53,23.46,2.32,0.03866666666666666
1016391,993.0,10.68,982.6,10.52,8.7999,0.1712,5.0685,-48.7,115.8,12.8,-191.7,-426.9,-253.5,-1.44,-8.14,17.72,2.34,0.039
1016411,991.6,10.68,982.7,10.52,8.339,0.1736,5.2325,-44.7,98.6,10.0,-186.9,-429.3,-252.9,-2.39,3.35,23.46,2.36,0.03933333333333333
1016431,992.8,10.68,982.7,10.52,7.9679,0.1221,5.3618,-41.1,82.8,8.3,-182.1,-426.9,-267.9,-0.48,-3.83,34.96,2.38,0.03966666666666666
1016451,991.9,10.68,983.4,10.52,7.6507,0.1077,5.4109,-38.6,68.3,7.3,-177.3,-414.9,-258.9,-4.31,-10.06,37.83,2.4,0.04
1016471,991.9,10.68,983.5,10.5,7.3753,0.1389,5.3965,-37.5,54.5,6.9,-170.1,-400.5,-261.9,-5.27,-7.18,15.8,2.42,0.04033333333333333
1016491,992.7,10.68,983.7,10.5,7.1826,0.1784,5.266,-38.1,41.4,6.8,-162.9,-417.3,-259.5,-5.27,-7.66,17.72,2.44,0.04066666666666666
1016511,992.0,10.68,983.4,10.5,7.1527,0.2442,5.0314,-41.1,28.4,6.0,-158.1,-398.1,-263.7,-2.87,-1.44,34.96,2.46,0.041
1016531,991.6,10.68,983.4,10.5,7.1658,0.2598,4.8231,-45.7,15.6,3.8,-146.1,-414.9,-260.1,1.92,-7.18,5.75,2.48,0.04133333333333333
1016551,992.7,10.68,983.1,10.5,7.355,0.2681,4.5609,-49.4,2.1,-0.2,-158.1,-405.3,-266.7,-1.92,-0.96,33.04,2.5,0.041666666666666664
1016571,992.1,10.68,983.5,10.5,7.5585,0.3077,4.3131,-52.1,-11.9,-5.2,-162.9,-386.1,-258.3,-1.92,-9.1,17.24,2.52,0.042
1016591,992.6,10.68,983.1,10.5,7.7608,0.3472,4.051,-53.9,-26.5,-11.0,-165.3,-371.7,-256.5,2.87,-6.7,31.6,2.54,0.042333333333333334
1016611,992.7,10.68,983.5,10.5,8.072,0.4764,3.553,-55.3,-49.0,-19.8,-170.1,-383.7,-261.3,-4.79,-8.14,15.32,2.56,0.042666666666666665
1016631,991.5,10.68,982.1,10.5,8.2767,0.5662,3.1448,-56.1,-64.7,-25.4,-167.7,-388.5,-261.9,-1.44,-2.87,41.66,2.58,0.043000000000000003
1016651,992.1,10.68,983.2,10.5,8.4743,0.6261,2.6899,-56.5,-80.6,-29.9,-174.9,-386.1,-257.1,-0.48,-2.87,28.73,2.6,0.043333333333333335
1016671,991.8,10.68,983.1,10.5,8.6059,0.6871,2.2721,-57.2,-96.6,-33.4,-186.9,-381.3,-255.3,-0.96,2.39,34.0,2.62,0.043666666666666666
1016691,991.7,10.68,983.5,10.5,8.7185,0.6931,1.9297,-58.0,-112.7,-35.6,-182.1,-395.7,-249.3,-1.44,-0.48,19.63,2.64,0.044000000000000004
1016711,991.8,10.68,982.5,10.5,8.8813,0.7039,1.6137,-58.7,-129.2,-36.8,-186.9,-388.5,-253.5,-2.39,-5.27,29.21,2.66,0.044333333333333336
1016731,990.7,10.68,981.8,10.5,9.1446,0.6584,1.3324,-58.9,-145.8,-36.9,-201.3,-388.5,-246.9,3.83,-12.93,19.63,2.68,0.04466666666666667
1016751,991.1,10.68,982.1,10.5,9.408,0.5854,0.9613,-58.2,-163.0,-36.1,-206.1,-393.3,-237.9,-2.39,-5.75,1.44,2.7,0.045000000000000005
1016771,992.0,10.68,981.6,10.5,9.6606,0.4764,0.5243,-56.1,-180.6,-34.4,-208.5,-393.3,-237.9,-1.92,-5.27,24.42,2.72,0.04533333333333334
1016791,991.2,10.68,982.0,10.5,9.9515,0.3496,0.0455,-53.3,-198.8,-32.8,-225.3,-390.9,-225.9,-6.22,-11.01,27.29,2.74,0.04566666666666667
1016811,990.3,10.68,982.3,10.5,10.155,0.1772,-0.5495,-50.3,-217.9,-31.7,-218.1,-405.3,-229.5,-6.7,-1.44,30.65,2.7600000000000002,0.046000000000000006
1016831,990.7,10.68,981.2,10.5,10.3513,0.0982,-1.233,-47.7,-237.7,-30.9,-222.9,-383.7,-218.1,-0.48,-23.46,10.06,2.7800000000000002,0.04633333333333334
1016851,991.2,10.68,981.9,10.5,10.4602,0.1867,-2.0901,-45.5,-249.8,-29.6,-232.5,-393.3,-202.5,2.87,-11.97,1.92,2.8000000000000003,0.04666666666666667
1016871,991.6,10.68,980.7,10.5,10.3956,0.3316,-3.0418,-43.9,-249.7,-26.9,-220.5,-402.9,-197.1,1.92,-13.89,0.0,2.82,0.047
1016891,991.6,10.68,980.8,10.5,10.0736,0.5159,-4.0498,-42.4,-249.8,-22.4,-218.1,-388.5,-185.7,-6.22,-11.49,7.66,2.84,0.04733333333333333
1016911,991.9,10.68,981.0,10.5,9.5995,0.6189,-5.0218,-41.1,-249.8,-16.7,-196.5,-395.7,-182.7,-0.96,-0.48,15.32,2.86,0.04766666666666666
1016931,991.3,10.68,984.2,10.5,8.9435,0.7841,-6.0142,-40.1,-249.8,-10.0,-177.3,-371.7,-170.7,2.87,1.92,6.7,2.88,0.048
1016951,990.7,10.68,982.8,10.5,8.1666,0.9589,-6.9743,-39.0,-249.8,-1.6,-182.1,-393.3,-161.1,1.92,-1.92,14.37,2.9,0.04833333333333333
1016971,991.8,10.68,982.7,10.5,7.2424,1.142,-7.9236,-36.8,-249.8,8.7,-155.7,-393.3,-152.7,2.39,-10.53,-1.92,2.92,0.048666666666666664
1016991,990.8,10.68,983.2,10.5,6.1267,1.2522,-8.7891,-32.6,-249.8,19.6,-126.9,-398.1,-146.1,-2.87,5.75,23.94,2.94,0.049
1017011,990.9,10.68,983.0,10.5,4.7968,1.4162,-9.4858,-25.7,-249.8,30.3,-88.5,-383.7,-143.7,8.62,-6.22,-3.35,2.96,0.04933333333333333
1017031,991.1,10.68,983.0,10.5,3.2645,1.4114,-9.918,-16.8,-249.8,38.8,-42.9,-398.1,-129.9,-0.96,-6.22,-4.31,2.98,0.049666666666666665
1017051,991.2,10.68,983.5,10.5,1.7861,1.4377,-10.1502,-7.5,-249.8,44.1,-4.5,-381.3,-125.1,-6.7,2.39,7.18,3.0,0.05
1017071,990.2,10.68,983.7,10.5,0.3304,1.3599,-9.9826,0.9,-249.8,47.0,36.3,-376.5,-128.1,4.79,11.49,10.06,3.02,0.050333333333333334
1017091,989.6,10.68,983.7,10.5,-1.0355,1.2989,-9.7959,8.5,-249.8,48.0,91.5,-369.3,-117.9,-0.96,5.75,5.27,3.04,0.050666666666666665
1017111,989.2,10.68,984.5,10.5,-2.3475,1.2378,-9.4942,14.5,-249.8,48.2,122.7,-369.3,-117.9,-0.96,0.48,5.75,3.06,0.051000000000000004
1017131,989.4,10.68,984.1,10.5,-3.6081,1.1696,-8.9399,20.2,-249.8,47.1,163.5,-371.7,-116.1,-5.75,11.49,24.9,3.08,0.051333333333333335
1017151,989.2,10.68,983.9,10.5,-4.7118,1.1253,-8.2612,24.9,-249.8,44.2,223.5,-378.9,-123.9,-0.96,14.37,17.24,3.1,0.051666666666666666
1017171,988.6,10.68,984.0,10.5,-5.6659,1.1049,-7.4591,27.7,-249.8,40.8,257.1,-378.9,-118.5,7.18,4.31,-4.79,3.12,0.052000000000000005
1017191,988.1,10.68,984.2,10.5,-6.4859,1.0618,-6.6331,29.9,-249.8,36.8,295.5,-374.1,-133.5,-2.39,13.89,21.55,3.14,0.052333333333333336
1017211,987.4,10.68,984.1,10.5,-7.173,0.996,-5.7197,31.9,-249.8,32.4,333.9,-378.9,-132.3,1.92,5.75,12.93,3.16,0.05266666666666667
1017231,988.4,10.68,985.2,10.5,-7.7333,0.9732,-4.9129,34.0,-249.8,27.1,353.1,-371.7,-146.1,-3.83,10.53,21.55,3.18,0.053000000000000005
1017251,987.4,10.68,985.0,10.5,-8.2265,0.9541,-4.0725,36.3,-249.8,20.5,360.3,-383.7,-149.1,4.31,13.89,5.75,3.2,0.05333333333333334
1017271,988.5,10.68,984.7,10.5,-8.5832,0.917,-3.1807,38.2,-249.8,12.1,408.3,-383.7,-157.5,3.83,14.37,10.53,3.22,0.05366666666666667
1017291,988.0,10.68,985.5,10.5,-8.8537,0.8918,-2.3715,39.0,-249.8,2.4,410.7,-371.7,-169.5,2.87,16.28,13.41,3.24,0.054000000000000006
