time	pressure1	temp1	pressure2	temp2	accx	accy	accz	gyx	gyy	gyz	magx	magy	magz	hgax	hgay	hgaz	time_seconds	time_minutes	rolling_variance1	rolling_variance2
449967	994.3	20.19	995.9	21.81	-10.0999	2.3475	-0.6512	-48.4	10.0	-129.6	74.7	9.9	66.9	2.39	11.01	13.89	403.48	6.724666666666667	7.193240816382491	15.166534693872078
449987	994.6	20.19	995.7	21.81	-10.398	2.0674	-0.4417	-45.3	35.5	-111.1	74.7	17.1	69.9	3.35	15.8	18.2	403.5	6.725	7.221636734750124	15.164881632647221
450007	992.4	20.19	995.4	21.81	-10.5931	1.9046	-0.3543	-39.3	61.7	-88.3	67.5	26.7	81.3	-3.83	12.93	12.45	403.52	6.725333333333333	7.240510204137624	15.056734693871308
450027	1000.0	20.19	1000.8	21.81	-15.2355	-15.3121	0.8487	-26.3	94.7	-57.3	69.9	36.3	75.3	0.48	14.84	19.15	403.54	6.725666666666667	8.112506122507233	15.88855510203372
450047	992.4	20.19	995.3	21.81	-9.1853	4.7154	-0.249	38.5	33.6	103.3	77.1	43.5	77.1	-1.92	9.58	15.32	403.56	6.726	8.124248979649998	15.524199999992415
450067	992.4	20.19	995.2	21.81	-9.7049	1.5802	-0.8128	36.3	93.4	75.7	65.1	36.3	76.5	4.31	7.66	12.93	403.58	6.726333333333333	8.102861224548086	15.198877551012384
450087	992.3	20.19	994.7	21.81	-9.4631	2.1655	-1.2474	40.6	111.5	51.8	72.3	19.5	83.1	-3.35	11.49	15.32	403.6	6.7266666666666675	8.057975510262597	14.796914285705846
450107	991.8	20.19	995.0	21.81	-8.8861	1.9225	-1.585	44.5	126.9	16.5	74.7	31.5	86.7	2.87	6.7	4.79	403.62	6.727	7.988228571487343	14.399955102031951
450127	991.0	20.19	993.6	21.81	-8.1522	1.5957	-1.2845	49.8	140.8	-23.0	53.1	31.5	89.7	2.87	5.27	15.32	403.64	6.727333333333333	7.988228571487343	13.817730612235641
450147	990.5	20.19	993.4	21.81	-7.3095	1.3599	-1.1756	56.4	152.6	-59.3	48.3	48.3	98.7	0.96	10.53	20.59	403.66	6.727666666666667	8.023628571487238	13.352755102031233
450167	990.3	20.19	992.2	21.81	-6.5972	1.2749	-1.4066	62.8	163.6	-88.3	53.1	53.1	96.3	-0.48	6.7	15.32	403.68	6.728	7.853061224548826	13.016363265296317
450187	989.7	20.19	991.6	21.81	-5.8873	1.0115	-1.7023	70.5	174.3	-108.4	24.3	74.7	101.7	0.96	6.22	17.72	403.7	6.7283333333333335	7.732575510263317	12.776428571418627
450207	989.9	20.19	990.8	21.81	-5.2409	0.8619	-2.0159	76.6	185.1	-117.2	7.5	89.1	108.3	-5.75	4.79	10.06	403.72	6.728666666666667	7.789228571487675	12.503673469377674
450227	990.6	20.19	990.1	21.81	-4.9285	0.6524	-2.4181	78.0	196.3	-113.1	2.7	105.9	115.5	-2.39	6.22	4.79	403.74	6.729	7.709097959242961	12.367187755091889
450247	989.7	20.19	990.3	21.81	-4.9823	0.4333	-3.0203	72.8	208.1	-101.0	-21.3	137.1	114.3	-0.48	4.79	1.44	403.76	6.729333333333333	7.676608163324654	12.256004081622468
450267	989.7	20.19	990.0	21.81	-5.1152	0.2131	-4.1228	60.5	221.0	-84.4	-33.3	156.3	121.5	2.39	1.92	12.45	403.78000000000003	6.729666666666668	7.517142857202479	12.237240816316339
450287	989.9	20.19	989.8	21.81	-5.1128	0.0658	-5.4097	39.5	234.2	-67.4	-69.3	163.5	123.3	-6.7	3.35	13.41	403.8	6.73	7.3453061225089264	12.217653061214316
450307	989.8	20.19	989.6	21.81	-4.9452	-0.261	-6.8905	12.4	247.3	-54.8	-93.3	185.1	129.9	-3.83	1.92	-2.39	403.82	6.730333333333333	7.313289795978389	12.27639183672454
450327	989.9	20.19	989.6	21.81	-4.5358	-1.0475	-8.5006	-17.1	249.8	-50.7	-114.9	170.7	137.1	-4.31	3.83	-2.39	403.84000000000003	6.730666666666667	7.357016326590553	12.389975510193995
450347	989.9	20.19	989.5	21.81	-3.7218	-2.7294	-9.8366	-30.1	249.8	-53.6	-143.7	185.1	136.5	-6.22	6.7	0.0	403.86	6.731	7.439330612302731	12.826632653051448
450367	990.0	20.19	989.9	21.81	-3.9612	-3.0191	-15.16	-41.5	249.8	-51.7	-165.3	165.9	138.3	-5.27	-6.22	0.48	403.88	6.731333333333334	7.6647387755672565	12.977648979582156
450387	990.0	20.19	990.0	21.81	-1.2258	-3.7505	-10.8361	-35.6	249.8	-50.1	-177.3	161.1	141.9	0.96	-5.75	26.82	403.90000000000003	6.731666666666667	7.6647387755672565	13.063302040806697
450407	991.4	20.19	990.7	21.81	1.1767	-5.5222	-11.8501	-3.8	249.8	-48.0	-220.5	170.7	141.9	-8.14	-0.48	7.66	403.92	6.732	7.687771428628389	12.981730612235214
450427	999.8	20.19	996.7	21.81	0.2442	-18.6963	-10.9163	22.2	249.8	-44.4	-258.9	165.9	140.7	3.83	1.92	11.97	403.94	6.732333333333333	8.403657142916732	12.766861224479507
450447	995.2	20.19	993.5	21.81	1.549	5.4851	-3.0251	-241.1	160.6	52.1	-270.9	151.5	140.1	4.31	2.87	18.2	403.96000000000004	6.732666666666668	8.400000000060603	12.4134244897853
450467	995.2	20.22	993.5	21.81	1.725	2.4145	-8.6622	-231.6	186.1	37.6	-292.5	139.5	140.1	6.7	-0.48	9.58	403.98	6.7330000000000005	8.387983673531004	12.051628571417627
450487	994.8	20.22	993.2	21.81	2.2972	2.7976	-7.7931	-231.3	184.0	34.6	-316.5	108.3	143.7	0.96	3.83	11.49	404.0	6.733333333333333	8.35481224496042	11.800506122437795
450507	996.7	20.22	992.9	21.81	3.4381	2.2721	-8.2516	-213.4	180.0	37.3	-347.7	60.3	137.1	1.92	0.96	4.79	404.02	6.733666666666666	8.507432653124896	11.44509795917222
450527	995.2	20.22	993.4	21.81	3.5195	2.8371	-6.5565	-188.2	172.6	40.2	-369.3	38.7	141.3	3.83	-6.22	0.48	404.04	6.734	8.543673469451841	11.31242448978431
450547	995.4	20.22	993.2	21.81	3.2346	3.1436	-5.5892	-140.5	167.5	61.6	-369.3	26.7	138.9	4.79	0.0	-3.35	404.06	6.734333333333334	8.576248979656647	11.26496326529445
450567	995.3	20.22	993.7	21.81	4.1515	3.201	-6.2896	-114.5	160.2	66.0	-395.7	19.5	129.3	5.75	-3.83	10.06	404.08	6.734666666666667	8.591200000064902	11.285485714274097
450587	995.8	20.22	993.0	21.81	4.8734	3.3136	-6.6607	-82.3	152.4	72.0	-410.1	2.7	129.3	3.83	-6.22	13.89	404.1	6.735	8.557371428636198	11.347351020396768
450607	995.7	20.22	994.1	21.81	5.7652	3.5302	-7.0713	-47.0	143.2	78.6	-426.9	0.3	131.1	2.87	-8.14	10.06	404.12	6.735333333333333	8.583036734758778	11.320085714274503
450627	995.4	20.22	993.8	21.81	6.3554	3.5745	-7.3191	-13.9	132.3	90.1	-436.5	0.3	123.3	4.31	-5.27	11.97	404.14	6.735666666666666	8.539591836799403	11.256995918356402
450647	995.1	20.22	992.9	21.81	6.3231	3.3495	-6.5098	12.0	120.4	102.1	-458.1	2.7	120.9	1.44	-8.14	12.45	404.16	6.736000000000001	8.431363265370395	11.073616326520154
450667	995.0	20.22	992.5	21.81	6.681	3.0897	-6.4763	28.5	107.0	108.7	-462.9	17.1	120.9	1.92	-9.58	11.97	404.18	6.7363333333333335	8.396734693941633	10.783302040806484
450687	994.5	20.22	991.6	21.81	6.6738	2.6336	-6.2704	41.8	92.9	113.8	-477.3	26.7	122.1	0.48	-10.06	7.66	404.2	6.736666666666666	8.283738775573731	10.57987346937858
450707	993.4	20.22	990.0	21.81	6.4847	2.1895	-6.3458	51.9	79.3	117.7	-477.3	62.7	119.7	-0.96	-0.96	-0.48	404.22	6.737	8.161228571491193	10.537616326522281
450727	992.8	20.22	989.6	21.81	6.3781	1.5622	-5.9376	60.6	65.6	119.9	-477.3	67.5	116.7	-0.48	-1.44	-4.31	404.24	6.737333333333334	7.905881632714246	10.4820408163191
450747	991.8	20.22	989.6	21.81	6.2872	1.148	-5.5976	66.5	51.9	118.9	-482.1	81.9	120.9	1.92	-10.06	-1.92	404.26	6.737666666666667	7.8093877551617545	10.357371428564901
450767	990.9	20.22	989.4	21.81	6.177	0.8511	-5.363	71.1	37.8	114.8	-484.5	84.3	114.3	2.39	-6.22	-5.75	404.28000000000003	6.738	7.707057142914945	10.218061224484163
450787	989.9	20.22	989.2	21.81	5.9915	0.2789	-5.1559	75.0	23.7	107.4	-486.9	117.9	118.5	-0.48	-3.83	14.37	404.3	6.738333333333333	7.78908163270886	9.88000408162803
450807	990.0	20.22	989.7	21.81	5.7724	-0.4788	-4.8878	77.2	10.0	97.3	-472.5	122.7	111.9	-4.31	-11.01	0.0	404.32	6.738666666666666	7.710546938829077	9.221224489792327
450827	991.1	20.22	989.6	21.81	5.4109	-0.8571	-5.3079	78.7	-3.5	83.0	-477.3	146.7	114.3	-0.48	-10.53	5.27	404.34000000000003	6.739000000000001	7.5950857143376584	8.779759183670826
450847	991.0	20.22	989.6	21.81	5.5414	-1.2845	-4.9404	82.0	-16.7	63.0	-470.1	153.9	117.3	-2.39	-4.79	13.41	404.36	6.739333333333334	7.478775510254385	8.431546938773732
450867	990.6	20.22	990.0	21.81	5.7628	-1.8016	-4.8925	81.4	-30.5	42.4	-467.7	158.7	113.7	-4.31	-0.96	9.58	404.38	6.7396666666666665	7.436934693926243	7.9302897959174565
450887	991.4	20.22	989.6	21.81	6.1244	-2.6121	-4.774	76.7	-45.0	22.4	-462.9	163.5	114.3	-1.44	-10.06	2.87	404.40000000000003	6.74	7.290546938822798	7.655918367346817
450907	992.1	20.22	990.3	21.81	8.0672	-9.0094	-4.4352	66.9	-58.9	3.8	-453.3	182.7	120.3	-8.14	-10.53	23.46	404.42	6.740333333333334	7.180085714332034	7.303983673469963
450927	992.0	20.22	989.1	21.81	7.5597	-5.7066	-4.5621	-14.4	-85.2	-214.4	-470.1	189.9	117.3	-2.87	-9.58	3.83	404.44	6.740666666666667	6.968820408208338	6.954269387756541
450947	992.2	20.22	990.2	21.81	5.8933	-0.237	-5.1116	-33.8	-88.9	-238.4	-474.9	163.5	118.5	-0.48	-5.27	25.86	404.46000000000004	6.7410000000000005	6.8862693877993895	6.545714285716422
450967	991.0	20.22	989.6	21.81	5.5246	1.1708	-4.5645	-54.6	-99.9	-245.7	-470.1	146.7	121.5	2.39	-0.48	-3.35	404.48	6.741333333333333	6.877244898002451	6.352085714288502
450987	990.2	20.22	989.3	21.81	5.205	1.5311	-4.3024	-62.7	-110.8	-242.7	-472.5	105.9	121.5	2.87	-4.31	-1.44	404.5	6.741666666666666	6.89628163269497	6.187514285717717
451007	991.8	20.22	990.2	21.81	4.9847	1.6855	-4.3431	-60.4	-120.4	-233.4	-465.3	89.1	120.9	-0.96	-9.58	12.93	404.52	6.742	6.905000000041725	5.965506122452931
451027	991.7	20.22	990.0	21.81	4.8758	1.8747	-4.8889	-48.9	-128.6	-218.0	-458.1	72.3	130.5	2.87	-8.14	17.24	404.54	6.742333333333334	5.72504489799835	4.287759183678547
451047	992.7	20.22	989.8	21.81	4.683	2.2051	-6.274	-29.0	-136.5	-198.9	-458.1	48.3	126.9	-0.48	-2.87	8.62	404.56	6.742666666666667	5.72826530616171	4.036555102046461
451067	992.9	20.22	990.9	21.81	4.3143	2.3224	-8.1977	-8.9	-142.4	-179.9	-441.3	7.5	132.3	1.92	-1.92	20.59	404.58	6.742999999999999	5.735510204121047	3.7352040816387233
451087	993.9	20.22	991.0	21.81	4.0246	2.4361	-8.7987	2.6	-147.4	-156.3	-417.3	-4.5	126.9	2.87	-3.83	7.66	404.6	6.743333333333334	5.786710204121535	3.494024489802356
451107	993.9	20.22	991.1	21.81	3.6595	2.3104	-9.3769	12.2	-150.5	-130.3	-398.1	-2.1	128.1	-0.48	-0.48	13.41	404.62	6.743666666666667	5.829310204122181	3.1958734693945923
451127	993.1	20.22	990.4	21.81	3.1891	2.0985	-9.9994	24.1	-152.8	-106.4	-402.9	-2.1	143.7	-0.48	-1.92	6.7	404.64	6.744	5.799738775551408	3.0791061224561456
451147	993.0	20.22	990.6	21.81	2.4971	1.7346	-10.5548	36.1	-153.8	-85.6	-369.3	-9.3	140.1	1.44	-4.31	16.28	404.66	6.7443333333333335	5.729228571470561	2.970077551027867
451167	992.5	20.22	990.4	21.81	1.7597	1.4461	-10.9044	47.7	-153.5	-67.6	-354.9	-2.1	135.3	-1.44	5.27	0.0	404.68	6.744666666666666	5.631530612287576	2.9480367347015184
451187	992.5	20.22	991.3	21.81	0.9445	1.0104	-11.072	59.0	-151.5	-53.5	-345.3	2.7	143.1	0.96	1.92	8.14	404.7	6.745	5.467187755145607	2.9422693877627717
451207	992.9	20.22	990.4	21.81	0.1532	0.413	-11.0121	70.9	-147.8	-43.5	-321.3	12.3	141.3	-2.87	0.48	10.06	404.72	6.745333333333334	5.320738775554708	2.948342857150567
451227	992.0	20.22	990.8	21.81	-0.6536	0.2442	-10.8182	82.8	-142.5	-36.9	-309.3	29.1	149.7	-2.39	1.44	-6.7	404.74	6.745666666666667	5.244167346983718	2.9333428571504987
451247	992.3	20.22	991.6	21.81	-1.4233	-0.0575	-10.4818	94.1	-135.6	-34.0	-287.7	31.5	139.5	0.48	-0.48	-11.01	404.76	6.7459999999999996	5.065881632698819	2.9309551020483275
451267	991.7	20.22	990.5	21.81	-2.0602	-0.4788	-10.0496	102.6	-127.1	-33.1	-285.3	41.1	146.7	-2.87	-0.96	7.66	404.78000000000003	6.746333333333334	4.900493877597403	2.9153836734768497
451287	991.2	20.22	991.1	21.81	-2.6157	-0.9301	-9.6702	107.7	-117.8	-33.4	-258.9	60.3	137.7	-4.79	0.48	1.44	404.8	6.746666666666667	4.783281632699838	2.8845551020481484
451307	992.2	20.22	990.6	21.81	-3.0658	-1.3228	-9.3302	111.5	-107.8	-36.6	-249.3	69.9	144.9	4.79	3.83	9.1	404.82	6.747	4.60734693882301	2.8456163265378485
451327	990.7	20.22	991.3	21.81	-3.4955	-1.6831	-9.0704	110.7	-97.3	-41.4	-234.9	91.5	152.1	-2.87	-0.96	10.53	404.84000000000003	6.747333333333334	4.524800000047735	2.8018326530682973
451347	989.5	20.22	990.5	21.81	-3.8618	-2.0518	-8.8035	105.2	-86.1	-46.5	-225.3	115.5	146.1	-6.22	9.1	4.31	404.86	6.7476666666666665	4.575934693925158	2.7566081632722828
451367	989.7	20.22	990.1	21.81	-4.0653	-2.3331	-8.4707	94.9	-74.3	-52.2	-225.3	110.7	146.7	-2.39	-0.48	-4.79	404.88	6.748	4.6123632653536335	2.7474653061294054
