time	pressure1	temp1	pressure2	temp2	accx	accy	accz	gyx	gyy	gyz	magx	magy	magz	hgax	hgay	hgaz	time_seconds	time_minutes	rolling_variance1	rolling_variance2
359120	1065.4	13.01	1105.5	12.92	-2.8467	-35.2126	-11.8644	-107.3	222.2	202.6	-18.9	497.1	161.1	22.03	-0.96	2.87	329.74	5.495666666666667	79.9380244897559	169.44115918362354
359140	1031.0	13.01	987.7	12.92	3.6775	6.5781	-1.8735	-89.3	-195.6	249.8	2.7	482.7	170.1	-1.92	-3.83	27.29	329.76	5.4959999999999996	92.5811795917926	188.4165755101595
359160	1033.9	13.01	1052.3	12.92	3.2633	0.2442	-3.395	-171.7	-189.5	249.8	36.3	465.9	164.1	-3.83	-2.87	26.34	329.78000000000003	5.496333333333334	107.67247346933877	211.70834285709114
359180	1027.4	13.01	1027.3	12.92	0.9948	0.7649	-3.6883	-197.6	-196.8	249.7	72.3	425.1	159.3	2.87	-2.87	11.49	329.8	5.496666666666667	116.05739183668223	212.94693877545626
359200	1027.9	13.01	1017.5	12.92	-2.7677	2.059	-3.5805	-200.7	-195.2	249.8	110.7	398.7	155.7	7.18	-2.39	21.07	329.82	5.497	124.43979183667909	212.74122448974157
359220	1022.8	13.01	1014.6	12.92	-4.3933	3.4548	-3.3411	-180.4	-190.5	249.8	134.7	338.7	155.1	11.01	-1.44	18.2	329.84000000000003	5.497333333333334	128.97334285708448	212.7228938774967
359240	1022.4	13.01	1020.3	12.92	-4.5298	5.63	-4.8542	-134.2	-185.6	249.8	151.5	305.1	150.9	7.18	1.92	19.15	329.86	5.4976666666666665	132.85683673463237	212.4103020407609
359260	1016.7	13.01	1019.5	12.92	-4.9069	6.1782	-7.0102	-58.0	-175.8	249.8	151.5	242.7	143.7	6.7	6.22	8.14	329.88	5.498	133.92311836728334	211.8596285713721
359280	1013.3	13.01	1021.3	12.92	-6.3889	6.5972	-8.2205	33.1	-157.2	249.8	163.5	201.9	138.9	8.62	-0.48	21.55	329.90000000000003	5.498333333333334	134.23233061218008	211.4638408162687
359300	1007.8	13.01	1022.0	12.92	-5.9675	6.371	-9.8533	115.8	-132.9	249.8	168.3	192.3	135.3	2.39	6.7	15.32	329.92	5.498666666666667	133.8945673468734	211.09067755096112
359320	1006.7	13.01	1024.2	12.92	-6.0382	6.0046	-10.0041	184.1	-105.1	249.8	165.9	170.7	132.3	10.06	1.92	29.21	329.94	5.499	133.58561632646484	210.9538775509592
359340	1010.6	13.01	1023.9	12.92	-6.5888	5.9089	-9.9347	218.3	-77.9	249.8	151.5	161.1	139.5	6.7	-7.18	12.45	329.96	5.499333333333333	133.2432693876883	210.66548571422257
359360	1010.6	13.0	1023.9	12.91	-7.4843	6.2141	-8.7771	233.8	-49.6	249.8	158.7	151.5	134.1	-0.96	9.58	13.89	329.98	5.499666666666667	132.87054693870763	210.30186122442475
359380	1008.0	13.0	1021.3	12.91	-9.2667	6.3279	-8.0493	249.8	-21.7	249.8	156.3	141.9	136.5	7.18	11.01	0.0	330.0	5.5	132.26855510197223	209.46431020401513
359400	1003.5	13.0	1020.5	12.91	-9.3158	5.7808	-7.0066	249.6	4.8	249.8	122.7	149.1	142.5	2.87	13.41	11.01	330.02	5.500333333333333	132.40055510197232	208.6178938774832
359420	1001.4	13.0	1022.9	12.91	-7.0234	4.6639	-6.0262	249.8	28.5	249.8	98.7	170.7	145.5	0.96	-5.75	6.22	330.04	5.500666666666667	132.92906530605427	208.02808571421625
359440	1000.9	13.0	1024.3	12.91	-4.5202	3.9792	-5.8502	249.8	44.3	249.8	98.7	165.9	155.7	1.92	-6.22	13.41	330.06	5.501	133.6403918366669	207.5941877550307
359460	1003.0	13.0	1026.9	12.91	-3.383	3.1508	-6.8438	249.4	54.3	248.9	69.9	192.3	159.3	3.83	-0.48	0.0	330.08	5.501333333333333	133.88890204074872	207.7880163264571
359480	999.7	13.0	1023.1	12.91	-3.3423	3.0287	-7.404	220.4	66.3	236.2	65.1	204.3	161.7	-5.27	-4.31	22.98	330.1	5.501666666666667	135.16939183666778	207.3295673468638
359500	1006.2	13.0	1023.2	12.91	-4.2425	2.4181	-8.3342	205.7	79.4	230.6	55.5	235.5	160.5	5.27	9.1	22.51	330.12	5.502	134.98638367340226	206.83644489788276
359520	1006.8	13.0	1022.4	12.91	-3.231	0.9206	-7.7931	208.9	91.3	226.6	48.3	245.1	162.9	-1.92	-8.62	8.62	330.14	5.5023333333333335	134.54948979585077	206.1370163264528
359540	1007.3	13.0	1024.3	12.91	-0.6656	-2.3355	-7.774	204.6	100.3	192.9	21.9	269.1	167.1	-2.87	-12.93	12.93	330.16	5.502666666666667	134.4075469387077	205.67933061216544
359560	1011.0	13.0	1025.5	12.91	0.3089	-6.2417	-7.8482	203.8	108.0	164.2	12.3	305.1	175.5	-12.93	-3.83	24.9	330.18	5.503	134.1065306121761	205.55315918359233
359580	1011.7	13.0	1023.6	12.91	0.6943	-5.8778	-7.8961	209.6	112.3	159.1	-4.5	324.3	168.9	-14.84	-1.92	27.77	330.2	5.503333333333333	133.91804489788936	205.16395510195838
359600	1010.2	13.0	1023.2	12.91	0.7494	-7.003	-5.2433	248.1	125.1	141.2	-9.3	338.7	170.1	-8.14	-1.92	13.89	330.22	5.503666666666667	133.41995510197003	204.8124122448144
359620	1008.7	13.0	1021.7	12.91	1.9201	-5.0972	-4.7154	249.6	131.2	137.2	-23.7	386.7	173.7	-6.22	-3.83	24.42	330.24	5.5040000000000004	133.19837142850025	204.49943265297694
359640	1005.1	13.0	1020.7	12.91	3.3375	-5.0003	-4.6914	249.8	129.5	108.9	-40.5	425.1	165.9	-6.22	-4.79	15.32	330.26	5.504333333333333	132.88128979584693	203.89806122440467
359660	1006.7	13.0	1020.4	12.91	3.468	-6.1543	-5.9568	249.8	126.9	67.7	-47.7	468.3	171.3	-10.53	-13.89	20.59	330.28000000000003	5.504666666666667	132.56586122441806	203.41456734685295
359680	1006.2	13.0	1021.0	12.91	3.2094	-8.813	-7.3717	249.8	123.5	33.2	-59.7	492.3	165.3	-12.93	-2.87	11.97	330.3	5.505	132.31184081625454	203.00490204072983
359700	1005.5	13.0	1024.2	12.91	2.3044	-11.3269	-8.1032	249.8	119.2	17.8	-66.9	533.1	161.1	-15.8	-0.48	22.98	330.32	5.505333333333334	132.29484081625452	202.77387755093275
359720	1013.5	13.0	1031.6	12.91	-6.4236	-15.4533	-28.5891	62.4	214.6	76.1	-83.7	559.5	148.5	-6.22	2.39	33.52	330.34000000000003	5.505666666666667	132.4103020407432	203.97154693868507
359740	1010.3	13.0	1026.1	12.91	0.3304	-9.226	-7.8877	-249.8	249.4	141.6	-102.9	537.9	158.1	-8.14	-5.75	23.94	330.36	5.506	132.22104489788546	203.49464897949952
359760	1007.3	13.0	1022.5	12.91	2.794	-8.2073	-7.5333	-249.8	249.8	98.6	-150.9	506.7	155.7	-11.01	-6.22	11.01	330.38	5.506333333333333	131.185534693803	203.43316326521355
359780	1007.0	13.0	1024.4	12.91	6.5864	-7.0234	-7.9691	-249.7	249.7	42.7	-189.3	501.9	151.5	-9.58	-10.53	32.08	330.40000000000003	5.506666666666667	130.5391183672718	202.42362857133432
359800	1007.5	13.0	1022.8	12.91	9.1781	-5.1355	-6.2309	-249.8	249.8	-24.8	-232.5	465.9	147.9	-8.62	-11.49	18.67	330.42	5.507000000000001	129.95265306114882	201.6359183672515
359820	1007.7	13.0	1021.6	12.91	10.9271	-3.6655	-5.2086	-231.1	249.8	-84.3	-266.1	449.1	147.9	-0.48	-21.07	25.38	330.44	5.507333333333333	129.0106775509439	200.87298367337306
359840	1007.9	13.0	1022.3	12.91	11.8177	-3.7733	-3.954	-179.7	249.8	-125.8	-304.5	415.5	137.1	-0.48	-16.28	29.69	330.46	5.507666666666666	127.4592857142081	200.1287999999027
359860	1009.9	13.0	1021.1	12.91	11.7016	-4.6495	-3.1448	-123.1	249.8	-153.9	-323.7	379.5	126.9	-7.66	-12.93	10.06	330.48	5.508	126.26555510196202	199.34444489786102
359880	1010.6	13.0	1021.8	12.91	11.0923	-5.776	-1.7023	-71.3	249.8	-161.3	-350.1	350.7	112.5	-11.49	-26.34	31.6	330.5	5.508333333333334	124.95467755094032	198.0908734692884
359900	1010.2	13.0	1020.2	12.91	10.2484	-4.8267	0.1006	-23.5	249.8	-157.9	-371.7	333.9	108.3	-2.39	-11.97	38.31	330.52	5.508666666666667	123.23846938767365	196.80891428561395
359920	1010.2	13.0	1019.5	12.91	9.4559	-4.112	1.421	21.8	249.8	-141.3	-381.3	305.1	95.1	-2.39	-16.28	35.91	330.54	5.509	121.05418775501907	195.15731020398016
